"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.370448108639788,0.161011760456711,-0.687143328819229,-0.0561203654038683
"mean_beak_size_pc1",-0.516683843774954,0.367138813448889,-1.2409556888206,0.196579050969815
"mean_Tarsus_Length",-1.27930049460972,0.434186326480142,-2.14857596242005,-0.435852317517719
"mean_Wing_Length",0.197443542332055,0.426847954137469,-0.654605090271132,1.031250553562
"mean_Hand_Wing_Index",-0.511778395035817,0.229563510065182,-0.958424756510127,-0.0620690149690073
"mean_Tail_Length",-0.240075223765781,0.3292343013953,-0.88827922976169,0.410537789355075
"mean_Mass",0.618427685109759,0.337130608560045,-0.0518598092802796,1.28331300951012
"mean_Habitat_Density",-0.503390582951744,0.419134990392757,-1.31607165267521,0.323865301136783
"mean_Migration",-0.292923233616959,0.418894826800755,-1.10095406256257,0.533949498179803
"mean_Brain_Mass_g",-0.552558438964145,0.386907405869122,-1.30686219974183,0.20818994110117
"mean_clutch_size",0.218648466105386,0.343295123539273,-0.458857208010576,0.886206170315809
"mean_Maximum_longevity",-0.224589342361965,0.753733785788081,-1.68899890280389,1.27338645460413
"mean_GenLength",-0.29080061626421,0.834024901370936,-1.92958248809541,1.36603160099389
"mean_Range_Size",-0.0560869424343419,0.114341245605591,-0.280127820305079,0.170295425434282
"mean_Annualtemp",0.0453187323939505,0.0238432542189913,-0.000787103020307478,0.091965933943451
"mean_AnnualPrecipitation",-0.881342592052655,0.318353584470936,-1.51560709703746,-0.266049628346608
"mean_Abundance_estimate_1_1_matched",0.00617980651849159,0.0780039482817048,-0.146878018980638,0.160130160646733
"mean_Latitude_span",0.195836691327483,0.318745256141185,-0.427323209689494,0.820766670985072
"mean_Centroid_Latitude",0.0305361701840038,0.101123845480253,-0.167901394366557,0.227099328359813
"mean_Centroid_Longitude",-0.00127022685967881,0.00151230020024698,-0.00423260879331644,0.00175438277717034
"mean_devmode",-0.203985044270633,0.151088672377402,-0.507407059570414,0.0914235894619303
