"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.118943038991691,0.120639510022427,-0.355854763679588,0.118493564076866
"mean_beak_size_pc1",0.0514100688869661,0.281050535130357,-0.49792994516644,0.60901999989257
"mean_Tarsus_Length",-0.394990759905432,0.310920424405913,-1.01027012590724,0.220236428437975
"mean_Wing_Length",0.0109450709480683,0.330775344672637,-0.649338037069856,0.656289865945904
"mean_Hand_Wing_Index",-0.127644309143278,0.175523756035625,-0.470496691042351,0.214797418948431
"mean_Tail_Length",-0.124230366233542,0.250497253232116,-0.617986734831871,0.367779179596317
"mean_Mass",0.347340510674575,0.243423858575551,-0.130626012720001,0.827127818544152
"mean_Habitat_Density",-0.409774494530179,0.312538058885037,-1.02385853356786,0.204862668320804
"mean_Migration",0.222335620440542,0.322745942626062,-0.421157174021239,0.851443702136008
"mean_Brain_Mass_g",-0.400805067510003,0.286360325375652,-0.96710953676778,0.158184660428957
"mean_clutch_size",0.349787077050861,0.253990734218996,-0.141282468600843,0.847495014306959
"mean_Maximum_longevity",-1.44167741078585,0.5784923312959,-2.57613875218398,-0.295231251221497
"mean_GenLength",0.737279988323322,0.632270848885014,-0.503779363698498,1.96512400835416
"mean_Range_Size",0.0070713045214163,0.0886022240516245,-0.165609141098632,0.179082982606995
"mean_Annualtemp",0.029321084958739,0.0180924487151928,-0.00630654265156318,0.0646392368129818
"mean_AnnualPrecipitation",-0.476297139325147,0.236719659491782,-0.943002146221679,-0.0112942183610033
"mean_Abundance_estimate_1_1_matched",0.0238563245626193,0.0591579565021221,-0.0921974659095657,0.13948990240176
"mean_Latitude_span",-0.0965386818264449,0.247302809519063,-0.580453389490689,0.388106471644829
"mean_Centroid_Latitude",0.0697744473313016,0.0756990154926954,-0.0799262617312815,0.218039257445832
"mean_Centroid_Longitude",-0.00200748768503923,0.00112417838611239,-0.00424514745229996,0.00019468863309182
