"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.0131255470628512,0.0425332630229279,-0.0708489012874197,0.0966676814858732
"mean_beak_size_pc1",0.000205626602121987,0.094717455185526,-0.183530372623812,0.187732601946013
"mean_Tarsus_Length",-0.00341670165913947,0.103159853808934,-0.205155527949807,0.197964757886966
"mean_Wing_Length",-0.127658232142095,0.112322526531271,-0.347745793387122,0.0916777934546301
"mean_Hand_Wing_Index",0.00214669437985241,0.0560568101184324,-0.10743184890988,0.112679692909138
"mean_Tail_Length",0.117454085188979,0.0892961078649745,-0.05561195497373,0.291822957972293
"mean_Mass",0.111639159779857,0.0905499837741857,-0.0668693672211246,0.288817845772391
"mean_Habitat_Density",0.0127253585909472,0.115958982022028,-0.212159332379835,0.238556178334719
"mean_Migration",0.0467139746060226,0.121625810183319,-0.192568523526306,0.284204071584848
"mean_Brain_Mass_g",-0.0488839143964029,0.10397036361123,-0.25487644846668,0.15341481119614
"mean_clutch_size",0.0340725222563565,0.0915021683033136,-0.147180167884812,0.212798812432897
"mean_Maximum_longevity",-0.186499300191756,0.210153574944378,-0.599701791237553,0.230193988037589
"mean_GenLength",0.0169966958678751,0.227780804474198,-0.433921323240281,0.458738356066351
"mean_Range_Size",-0.0527540333776026,0.0307969814121068,-0.113051244517422,0.00808042730177132
"mean_Annualtemp",0.000109515657078521,0.00662100936608038,-0.0127215107160897,0.0131671332703795
"mean_AnnualPrecipitation",0.141472078324565,0.0868537777519699,-0.0281780715608372,0.313159486504068
"mean_Abundance_estimate_1_1_matched",0.0483914765610437,0.0207123641259991,0.00795503798653501,0.0885417335280211
"mean_Latitude_span",0.119260088617268,0.0887322397219837,-0.0541353534589249,0.29430261436025
"mean_Centroid_Latitude",0.0180536881996655,0.0280602007543496,-0.0368273431241554,0.0731787406782494
"mean_Centroid_Longitude",-0.000444390526687765,0.000415507820556506,-0.00125305119383851,0.00037260145065945
"mean_devmode",0.0335096731788025,0.0372954754293035,-0.0390565496199312,0.107055716027894
