"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.0456333786695869,0.0550024152055051,-0.0605853122065423,0.154720909726261
"mean_beak_size_pc1",-0.0126997200474715,0.126635661312643,-0.259419483270087,0.235601943943066
"mean_Tarsus_Length",-0.0452496803560893,0.128958227489842,-0.301193304217257,0.206009437910881
"mean_Wing_Length",-0.0136856789525059,0.142597286422334,-0.293901212899112,0.264142904533197
"mean_Hand_Wing_Index",-0.0636811566860531,0.0717962777591656,-0.204977775830504,0.0775962927532515
"mean_Tail_Length",0.0320234324953435,0.113062320910579,-0.190754117595446,0.253610265950988
"mean_Mass",0.0208920722511497,0.112973600846128,-0.201205743749412,0.240778519227134
"mean_Habitat_Density",0.139924465963353,0.151350545149922,-0.152142877982583,0.442116324766979
"mean_Migration",0.0272048053308535,0.151926262017664,-0.273749700173197,0.325336728197891
"mean_Brain_Mass_g",-0.19180015371703,0.133446406742642,-0.45281995969222,0.0679797268869256
"mean_clutch_size",0.141470626467884,0.117420666768649,-0.0898153333293829,0.368507736335119
"mean_Maximum_longevity",0.129706324374191,0.26564072509787,-0.394511244106817,0.645832637564313
"mean_GenLength",0.173037377887974,0.286313418223034,-0.380407973684323,0.742642113016301
"mean_Range_Size",0.0183105112531402,0.0394285653689595,-0.0588721956678157,0.095273508048045
"mean_Annualtemp",-0.00762823726572037,0.00828375935394279,-0.0238537074632402,0.0088108957316706
"mean_AnnualPrecipitation",-0.0662236354873423,0.110480288514369,-0.281361421563748,0.151495617692909
"mean_Abundance_estimate_1_1_matched",-0.000161664713332472,0.0260876135095221,-0.0512609630834742,0.0512228872924246
"mean_Latitude_span",-0.0518936444157585,0.114700736092035,-0.274172067961042,0.174245607338661
"mean_Centroid_Latitude",-0.0348281849593783,0.0355644136048794,-0.10536291508719,0.0342918335201289
"mean_Centroid_Longitude",-0.000118712048868447,0.000541143426413703,-0.00118189352270096,0.000937223160042303
"mean_devmode",0.0147822362629294,0.048420160199644,-0.0799653954903979,0.110249236658949
