"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.157738565234867,0.197453369193652,-0.543379184549806,0.227157555219944
"mean_beak_size_pc1",-0.13792897707475,0.445698542193588,-0.97735749193753,0.74322260948893
"mean_Tarsus_Length",-0.326163223144901,0.470890731726498,-1.2676274378225,0.585489575526583
"mean_Wing_Length",-0.227961602452494,0.532238158930248,-1.26611623402156,0.823305731038348
"mean_Hand_Wing_Index",0.0482754951930316,0.282485747466275,-0.498942067520464,0.606492709444337
"mean_Tail_Length",0.296373514773306,0.410326460287408,-0.508343650481451,1.07838777797389
"mean_Mass",-0.391855007603202,0.38402138926546,-1.14900793329093,0.35857859735436
"mean_Habitat_Density",-0.759974457592115,0.523117374177316,-1.80927592609109,0.266433692657933
"mean_Migration",-0.0810727044725486,0.507113371307635,-1.06496077998998,0.93231323716469
"mean_Brain_Mass_g",0.785508572783685,0.451744162290257,-0.101730537097393,1.66309822810846
"mean_clutch_size",-0.413511965851684,0.418289857775896,-1.23030275681611,0.405781322684019
"mean_Maximum_longevity",0.286826335768632,0.907209239982289,-1.49332173776514,2.06806884444164
"mean_GenLength",-0.485585809347722,0.990322535903625,-2.44434476504547,1.46636192257578
"mean_Range_Size",0.453023524341461,0.143123183549377,0.175729228080769,0.725074383290429
"mean_Annualtemp",0.0302406291904662,0.028381916427204,-0.0235017345218415,0.0863177191145968
"mean_AnnualPrecipitation",-0.255149864995493,0.37646590636701,-0.989926056508882,0.486512687477557
"mean_Abundance_estimate_1_1_matched",-0.218086321057633,0.0942679770941052,-0.40481710363858,-0.0308471478093164
"mean_Latitude_span",-0.0925856038804214,0.396838559562261,-0.870543426772902,0.68608395750399
"mean_Centroid_Latitude",0.0100272943136526,0.122982587693089,-0.230468967436172,0.254455893494384
"mean_Centroid_Longitude",0.00381301922662874,0.00185778736161371,0.000150130813942337,0.00739243867541201
