"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.114495014290013,0.0885991008705836,-0.288944004571037,0.0593851593876241
"mean_beak_size_pc1",0.152649830938021,0.194684400401343,-0.232219829998219,0.531804249125035
"mean_Tarsus_Length",-0.11963490636918,0.204096331421666,-0.513565827452421,0.284383091269014
"mean_Wing_Length",-0.0603779682166983,0.227305803086553,-0.507852276335169,0.384634257468212
"mean_Hand_Wing_Index",-0.0558624620981049,0.122902345082685,-0.295680433870407,0.184972960730353
"mean_Tail_Length",0.148242066917712,0.175997232805776,-0.193141557426314,0.49364494266473
"mean_Mass",-0.312354095028132,0.174835737049086,-0.653189966257152,0.0284596607455551
"mean_Habitat_Density",-0.215380408666037,0.225476385025311,-0.666843489984762,0.221610900994023
"mean_Migration",-0.0321284282224922,0.237932179342424,-0.500109040351355,0.43287081239813
"mean_Brain_Mass_g",0.136617014810219,0.204258701196572,-0.259232348871375,0.537032063266519
"mean_clutch_size",-0.0970420265929863,0.188608802698829,-0.464867949023591,0.273544103040564
"mean_Maximum_longevity",0.708004385939169,0.419792319788367,-0.112155093300982,1.53919417795943
"mean_GenLength",-0.496599146109111,0.459193538990639,-1.39781297259302,0.381977057664772
"mean_Range_Size",0.02790565528177,0.0634776900023512,-0.0951475271896298,0.153495833268629
"mean_Annualtemp",0.00154399407255496,0.0129447484748205,-0.0240170218636749,0.0270351762329046
"mean_AnnualPrecipitation",-0.106835607259848,0.169171485483191,-0.439601401986749,0.222877011637682
"mean_Abundance_estimate_1_1_matched",0.0264322803539009,0.0426174611851827,-0.0581060053230223,0.108661366448385
"mean_Latitude_span",-0.19582334276646,0.178993555165993,-0.546865163136856,0.149936160593954
"mean_Centroid_Latitude",-0.0245809274468172,0.0554684825392822,-0.134276352347205,0.0844007180969864
"mean_Centroid_Longitude",0.000364206269812607,0.000834146504794869,-0.00126771185594056,0.00201733416107934
