"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.0324789870179612,0.0640695163551494,-0.0923337273665784,0.158930431503796
"mean_beak_size_pc1",0.0757026859118316,0.138072182964165,-0.194156497416057,0.347697763805348
"mean_Tarsus_Length",-0.0693380162178476,0.152386975588801,-0.366941787154422,0.236766012806641
"mean_Wing_Length",0.111102591806449,0.164191757933991,-0.212969334742038,0.430372930838962
"mean_Hand_Wing_Index",-0.0379253964873286,0.0844747369390016,-0.207608121059789,0.125037314191191
"mean_Tail_Length",0.0338841467398187,0.129094049055485,-0.220345937282122,0.287015519100636
"mean_Mass",-0.1871924374463,0.126947966482304,-0.438600271444083,0.0590419431738063
"mean_Habitat_Density",0.00953992411348908,0.170815810062665,-0.331380388925344,0.340443847819762
"mean_Migration",-0.0693931469606087,0.178607686400012,-0.421416080932345,0.275562052070752
"mean_Brain_Mass_g",0.403301015341397,0.151412677684518,0.109687426688804,0.699658219906822
"mean_clutch_size",-0.156033527392228,0.134694266939254,-0.422091024713934,0.10584031911687
"mean_Maximum_longevity",-0.078556469782458,0.313498916697551,-0.691753119350067,0.540364138583726
"mean_GenLength",-0.124865658515951,0.336808681567288,-0.778360298560746,0.535131133633947
"mean_Range_Size",-0.0259702330989183,0.0457375439884944,-0.116435168870717,0.064366886441931
"mean_Annualtemp",-0.00447653396309531,0.00961759344774814,-0.0232389728623757,0.0142914671700391
"mean_AnnualPrecipitation",0.0235300406343278,0.126112730518071,-0.222247902694568,0.273788337529783
"mean_Abundance_estimate_1_1_matched",-0.0238469266616781,0.0312631646242478,-0.084825909409312,0.0375100597505835
"mean_Latitude_span",0.192902425516536,0.132072892051595,-0.0641270427083571,0.451467937331232
"mean_Centroid_Latitude",0.011257086370346,0.0416762510154895,-0.0721220990097041,0.091820052192142
"mean_Centroid_Longitude",0.000393467956836289,0.000629991120361257,-0.000839184826305656,0.00163845344679922
