"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.224010044038422,0.178563078276481,-0.127437800810382,0.577214863442765
"mean_beak_size_pc1",-0.0226120070709385,0.407418702346647,-0.828251340555133,0.774923785405205
"mean_Tarsus_Length",0.419590311016697,0.433545547830908,-0.434449830694824,1.26850455940238
"mean_Wing_Length",-0.684239232353898,0.480731187868412,-1.62872116128238,0.254191270066265
"mean_Hand_Wing_Index",0.19283583327972,0.259804023349714,-0.31997443987062,0.699839091062545
"mean_Tail_Length",0.343052122977197,0.363695020169074,-0.372151339018361,1.05778528132373
"mean_Mass",-0.563823128697134,0.373421712584533,-1.29754229562488,0.174121510747487
"mean_Habitat_Density",-0.381377839137532,0.472544160671644,-1.31739032474898,0.537365619839874
"mean_Migration",0.501568850703305,0.470437528852606,-0.415752999428411,1.42405105260068
"mean_Brain_Mass_g",0.435509983948278,0.431007365808235,-0.40492075365738,1.28599933580036
"mean_clutch_size",0.097010392733456,0.384216531826539,-0.651478101170305,0.842535672029144
"mean_Maximum_longevity",0.561628601039457,0.819464862137238,-1.04454425229471,2.17709466871549
"mean_GenLength",0.814202830127065,0.925327916856492,-0.992734832613941,2.62982600415584
"mean_Range_Size",0.242770174865943,0.126444785691951,-0.00785082326950916,0.489563298613576
"mean_Annualtemp",0.0422946175705874,0.0258442995491848,-0.00735403681013416,0.0934520868859611
"mean_AnnualPrecipitation",-0.380180106962783,0.354079020706032,-1.0893196703382,0.306852369008511
"mean_Abundance_estimate_1_1_matched",-0.0758589686142215,0.086722153366959,-0.248563348441308,0.0935191080682809
"mean_Latitude_span",-0.0656969900045414,0.358257789641891,-0.76367860058678,0.639318461375778
"mean_Centroid_Latitude",0.0566810751172251,0.110020969901233,-0.158170797300007,0.273277275096248
"mean_Centroid_Longitude",-0.0048818884761358,0.00168425279078625,-0.00821135338562236,-0.00159214840723535
"mean_devmode",0.0345129043660398,0.167803243702727,-0.296149346841751,0.363067351261981
