"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.0243055516779464,0.0571716511139628,-0.135619980404081,0.0877160546321492
"mean_beak_size_pc1",0.167490915626726,0.126272645413734,-0.0772162984398397,0.415600211314245
"mean_Tarsus_Length",-0.238214483001563,0.13679271278587,-0.509032982353098,0.0288202367945955
"mean_Wing_Length",0.0586328241007315,0.148249821144643,-0.2281550722336,0.352085909595536
"mean_Hand_Wing_Index",0.0213686528035732,0.0757897570937486,-0.126423978962343,0.169199633854744
"mean_Tail_Length",-0.0275180750411,0.117761285367562,-0.257875107415526,0.200112627772728
"mean_Mass",0.115629382498843,0.120089667161012,-0.122589673105334,0.346727120891807
"mean_Habitat_Density",0.119595882121699,0.158788653825528,-0.189173298441657,0.439438138204563
"mean_Migration",-0.13452405614967,0.162421007920088,-0.457663065894758,0.182186586056546
"mean_Brain_Mass_g",-0.233503682015545,0.142236730677724,-0.508920668021143,0.0474996488256979
"mean_clutch_size",0.172047540653358,0.123390078058547,-0.0694505109545167,0.416489527734352
"mean_Maximum_longevity",0.268624120256393,0.286105516842674,-0.285940160923276,0.836230592589958
"mean_GenLength",-0.0489288087848308,0.306116262805071,-0.653434778125756,0.548518134159285
"mean_Range_Size",0.0617483964618687,0.0416280803252599,-0.0203666741327951,0.142507102148383
"mean_Annualtemp",0.0084678880078387,0.00888663880831074,-0.00909566593776059,0.0258297474196685
"mean_AnnualPrecipitation",-0.0572245970364939,0.116232595221235,-0.284356654805933,0.173196792378169
"mean_Abundance_estimate_1_1_matched",-0.0352963112685092,0.0282430424951697,-0.090731887760846,0.0201704191372015
"mean_Latitude_span",-0.21083584805891,0.120296608685613,-0.44851097453475,0.0266210587582448
"mean_Centroid_Latitude",-0.0720568546473271,0.0382012555339052,-0.14657104967942,0.00264814379008458
"mean_Centroid_Longitude",0.00165760155540606,0.000560303353737394,0.000551050174582745,0.00276517791170641
"mean_devmode",-0.0637828176653492,0.0501143033648132,-0.162224146987202,0.0340167148158297
