"","Overall"
"mean.beak.size.pc1",66.0316022631579
"mean.Tarsus.Length",72.0499695928462
"mean.Wing.Length",61.2844081738442
"mean.Hand.Wing.Index",81.3165299333036
"mean.Tail.Length",72.971209482803
"mean.Mass",60.8402751871663
"mean.Habitat.Density",77.6159707682628
"mean.Migration",65.7979737128487
"mean.Brain.Mass..g.",49.9017788089169
"mean.clutch.size",61.862948012787
"mean.Maximum.longevity",69.4621620150217
"mean.GenLength",66.1734769810551
"mean.Range.Size",80.9100336491627
"mean.Annualtemp",81.3009707132149
"mean.AnnualPrecipitation",72.0346159492497
"mean.Abundance.estimate.1.1.matched",100
"mode.HabitatForest",17.5352572675953
"mode.HabitatGrassland",6.88441795519508
"mode.HabitatHuman Modified",0.0213685683710278
"mode.HabitatMarine",6.46792028310045
"mode.HabitatRiverine",0.213997748398387
"mode.HabitatShrubland",9.44577398876574
"mode.HabitatWetland",12.9920366696846
"mode.HabitatWoodland",1.44959262317301
"mode.Trophic.LevelHerbivore",18.2942493817578
"mode.Trophic.LevelOmnivore",6.22135828126335
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",1.69823537075614
"mode.Primary.LifestyleGeneralist",1.80106790571839
"mode.Primary.LifestyleInsessorial",12.0038161980869
"mode.Primary.LifestyleTerrestrial",9.14382621522408
"mean.Latitude.span",88.0155886128902
"mean.Centroid.Latitude",69.0466398065536
"mean.Centroid.Longitude",54.7514027813303
