"","Overall"
"mean.beak.size.pc1",60.485474137925
"mean.Tarsus.Length",74.4124100695902
"mean.Wing.Length",67.0336937542507
"mean.Hand.Wing.Index",74.347413515643
"mean.Tail.Length",45.6550759861391
"mean.Mass",69.0573572070293
"mean.Habitat.Density",74.2781491662834
"mean.Migration",53.3464656105879
"mean.Brain.Mass..g.",61.5001213078843
"mean.clutch.size",42.7185534928011
"mean.Maximum.longevity",100
"mean.GenLength",91.3456349157423
"mean.Range.Size",67.2606995273245
"mean.Annualtemp",45.2454862032067
"mean.AnnualPrecipitation",52.2049843905848
"mean.Abundance.estimate.1.1.matched",46.7562478660256
"mode.HabitatForest",19.0562530157848
"mode.HabitatGrassland",5.86725980257926
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",25.7302008996548
"mode.HabitatRiverine",1.45103549072097
"mode.HabitatShrubland",6.97138887166236
"mode.HabitatWetland",8.40397366804128
"mode.HabitatWoodland",3.35979718357228
"mode.Trophic.LevelHerbivore",20.528493472533
"mode.Trophic.LevelOmnivore",11.5438359180726
"mode.Trophic.LevelScavenger",0.0722839252464188
"mode.Primary.LifestyleAquatic",5.23178555959222
"mode.Primary.LifestyleGeneralist",2.99191214067328
"mode.Primary.LifestyleInsessorial",14.221543960033
"mode.Primary.LifestyleTerrestrial",9.57362164419714
"mean.Latitude.span",72.1480701846428
"mean.Centroid.Latitude",43.6290097551215
"mean.Centroid.Longitude",46.9513613350849
