"","Overall"
"mean.beak.size.pc1",44.7207498926273
"mean.Tarsus.Length",58.6076099059314
"mean.Wing.Length",46.0292675294394
"mean.Hand.Wing.Index",81.0276725838511
"mean.Tail.Length",43.896948158243
"mean.Mass",56.833370250305
"mean.Habitat.Density",48.6377349884085
"mean.Migration",37.7045933107119
"mean.Brain.Mass..g.",47.3162904382111
"mean.clutch.size",100
"mean.Maximum.longevity",56.3978025418527
"mean.GenLength",54.7937928986638
"mean.Range.Size",46.4055306649094
"mean.Annualtemp",56.1247951457904
"mean.AnnualPrecipitation",49.5612997027687
"mean.Abundance.estimate.1.1.matched",58.0954419544427
"mode.HabitatForest",10.4594705129524
"mode.HabitatGrassland",8.10088269217602
"mode.HabitatHuman Modified",0.0639459085225623
"mode.HabitatMarine",9.20078633132843
"mode.HabitatRiverine",0.0702632881866652
"mode.HabitatShrubland",1.89323583346891
"mode.HabitatWetland",3.09592251306818
"mode.HabitatWoodland",6.03109386293884
"mode.Trophic.LevelHerbivore",25.4094774334718
"mode.Trophic.LevelOmnivore",2.90662548710306
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",1.29260047248897
"mode.Primary.LifestyleGeneralist",2.35459918400855
"mode.Primary.LifestyleInsessorial",5.53809711660029
"mode.Primary.LifestyleTerrestrial",9.16972016823119
"mean.Latitude.span",50.6657283161693
"mean.Centroid.Latitude",42.6592359077525
"mean.Centroid.Longitude",77.2962886574293
