"","Overall"
"mean.beak.size.pc1",52.9398839723876
"mean.Tarsus.Length",37.5464345410036
"mean.Wing.Length",100
"mean.Hand.Wing.Index",44.9419895506334
"mean.Tail.Length",36.271490189705
"mean.Mass",83.881810920277
"mean.Habitat.Density",13.7318117655968
"mean.Migration",12.0167581554369
"mean.Brain.Mass..g.",33.6182992036038
"mean.clutch.size",12.7830544756082
"mean.Maximum.longevity",46.6370262507692
"mean.GenLength",52.4678784128004
"mean.Range.Size",17.6174991379707
"mean.Annualtemp",18.2019085378204
"mean.AnnualPrecipitation",12.8447640676929
"mean.Abundance.estimate.1.1.matched",16.738469398824
"mode.HabitatForest",1.8455942973669
"mode.HabitatGrassland",1.01736751533062
"mode.HabitatHuman Modified",0.103998664592841
"mode.HabitatMarine",0.654356394475835
"mode.HabitatRiverine",0
"mode.HabitatShrubland",0.53278425900731
"mode.HabitatWetland",0.734829119455061
"mode.HabitatWoodland",3.38047021233191
"mode.Trophic.LevelHerbivore",1.21407089866129
"mode.Trophic.LevelOmnivore",5.3975840352458
"mode.Trophic.LevelScavenger",0.0960166432233333
"mode.Primary.LifestyleAquatic",0.207146024385698
"mode.Primary.LifestyleGeneralist",0.79005310059532
"mode.Primary.LifestyleInsessorial",2.29545284312357
"mode.Primary.LifestyleTerrestrial",1.36148695501957
"mean.Latitude.span",29.5611528985679
"mean.Centroid.Latitude",13.3642682557976
"mean.Centroid.Longitude",36.46389280371
