"","Overall"
"mean.beak.size.pc1",61.4051891565976
"mean.Tarsus.Length",65.2437797163289
"mean.Wing.Length",57.8840586250897
"mean.Hand.Wing.Index",65.3410591237844
"mean.Tail.Length",59.9410623358691
"mean.Mass",52.2362430123558
"mean.Habitat.Density",44.7667717374548
"mean.Migration",24.5050414969383
"mean.Brain.Mass..g.",47.6073803153284
"mean.clutch.size",71.5251890514239
"mean.Maximum.longevity",56.0098079662157
"mean.GenLength",54.9748164774207
"mean.Range.Size",84.6310466015377
"mean.Annualtemp",63.9085182697516
"mean.AnnualPrecipitation",75.0066994990799
"mean.Abundance.estimate.1.1.matched",65.9278060007385
"mode.HabitatForest",7.3245928031978
"mode.HabitatGrassland",4.60495282147452
"mode.HabitatHuman Modified",0.501074568322014
"mode.HabitatMarine",1.26885996792867
"mode.HabitatRiverine",0
"mode.HabitatShrubland",7.64276131902868
"mode.HabitatWetland",14.8729024899292
"mode.HabitatWoodland",8.27264354006638
"mode.Trophic.LevelHerbivore",4.57452537141588
"mode.Trophic.LevelOmnivore",7.24947566168324
"mode.Trophic.LevelScavenger",0.280589963568881
"mode.Primary.LifestyleAquatic",2.13425664519303
"mode.Primary.LifestyleGeneralist",4.1328888456224
"mode.Primary.LifestyleInsessorial",6.67281981503896
"mode.Primary.LifestyleTerrestrial",5.63671384826227
"mean.Latitude.span",100
"mean.Centroid.Latitude",55.3342867172527
"mean.Centroid.Longitude",68.8371012677719
