"","Overall"
"mean.beak.size.pc1",100
"mean.Tarsus.Length",66.104511969483
"mean.Wing.Length",78.9530855187395
"mean.Hand.Wing.Index",56.9544740558772
"mean.Tail.Length",39.5763064487001
"mean.Mass",62.8893648255982
"mean.Habitat.Density",35.963312769932
"mean.Migration",32.8966755396084
"mean.Brain.Mass..g.",59.0740171542876
"mean.clutch.size",42.1812467607683
"mean.Maximum.longevity",67.9734563569467
"mean.GenLength",72.4097324605026
"mean.Range.Size",50.9245746479122
"mean.Annualtemp",34.3178625643059
"mean.AnnualPrecipitation",33.2370525099702
"mean.Abundance.estimate.1.1.matched",42.9959144697219
"mode.HabitatForest",12.8954611161487
"mode.HabitatGrassland",4.44702378512806
"mode.HabitatHuman Modified",0.0237862571998241
"mode.HabitatMarine",7.4655059065962
"mode.HabitatRiverine",0.0274417445677383
"mode.HabitatShrubland",1.63934213746871
"mode.HabitatWetland",2.85574816045217
"mode.HabitatWoodland",4.78712635491069
"mode.Trophic.LevelHerbivore",6.42374138544594
"mode.Trophic.LevelOmnivore",5.21957577546795
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",2.43495149237554
"mode.Primary.LifestyleGeneralist",3.08233303541371
"mode.Primary.LifestyleInsessorial",13.1319117726201
"mode.Primary.LifestyleTerrestrial",3.7931943223293
"mean.Latitude.span",56.0968961471288
"mean.Centroid.Latitude",32.3655981949485
"mean.Centroid.Longitude",46.4378946063352
