"","Overall"
"mean.beak.size.pc1",88.2492084926049
"mean.Tarsus.Length",74.2299098271904
"mean.Wing.Length",84.2399946927686
"mean.Hand.Wing.Index",72.1318908287378
"mean.Tail.Length",92.0775153172298
"mean.Mass",85.9747159116745
"mean.Habitat.Density",57.3810536050516
"mean.Migration",41.480314181772
"mean.Brain.Mass..g.",71.291502959506
"mean.clutch.size",59.7032946765663
"mean.Maximum.longevity",84.2690499273764
"mean.GenLength",84.5205154031363
"mean.Range.Size",96.3397879346637
"mean.Annualtemp",75.3173723321176
"mean.AnnualPrecipitation",70.8436271163394
"mean.Abundance.estimate.1.1.matched",69.942962194745
"mode.HabitatForest",8.37067110744635
"mode.HabitatGrassland",3.01060528769804
"mode.HabitatHuman Modified",1.81312973768601
"mode.HabitatMarine",1.36872220513277
"mode.HabitatRiverine",0
"mode.HabitatShrubland",25.6159982217143
"mode.HabitatWetland",11.2571071138731
"mode.HabitatWoodland",8.12437577282437
"mode.Trophic.LevelHerbivore",9.77536439487692
"mode.Trophic.LevelOmnivore",10.1776854783475
"mode.Trophic.LevelScavenger",1.16682756544481
"mode.Primary.LifestyleAquatic",2.17244654680423
"mode.Primary.LifestyleGeneralist",7.54120816464979
"mode.Primary.LifestyleInsessorial",12.4007883332953
"mode.Primary.LifestyleTerrestrial",8.01881399370099
"mean.Latitude.span",100
"mean.Centroid.Latitude",69.0680716818206
"mean.Centroid.Longitude",70.2105045449568
