"","Overall"
"mean.beak.size.pc1",44.0212039369845
"mean.Tarsus.Length",31.9877084921784
"mean.Wing.Length",40.6595997612505
"mean.Hand.Wing.Index",33.0757323116966
"mean.Tail.Length",36.7699929736638
"mean.Mass",37.2466178055092
"mean.Habitat.Density",45.3864542309171
"mean.Migration",19.3034216808369
"mean.Brain.Mass..g.",33.1804533740414
"mean.clutch.size",44.8299928231485
"mean.Maximum.longevity",44.4537391940172
"mean.GenLength",48.6101393819443
"mean.Range.Size",29.5198476273938
"mean.Annualtemp",34.9310695571141
"mean.AnnualPrecipitation",42.1549139620218
"mean.Abundance.estimate.1.1.matched",46.2430962454143
"mode.HabitatForest",4.16727769445316
"mode.HabitatGrassland",0.704386831648639
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",0.438732752849891
"mode.HabitatRiverine",0.273875381630235
"mode.HabitatShrubland",7.44297624560159
"mode.HabitatWetland",1.72841726612628
"mode.HabitatWoodland",0.26142870435193
"mode.Trophic.LevelHerbivore",4.0543419506646
"mode.Trophic.LevelOmnivore",4.4860966721414
"mode.Trophic.LevelScavenger",0.00760605147789821
"mode.Primary.LifestyleAquatic",0.129757384715604
"mode.Primary.LifestyleGeneralist",0.608232361382254
"mode.Primary.LifestyleInsessorial",4.22632221101232
"mode.Primary.LifestyleTerrestrial",3.65058924207222
"mean.Latitude.span",46.6022760928156
"mean.Centroid.Latitude",33.7074131959136
"mean.Centroid.Longitude",100
