"","Overall"
"mean.beak.size.pc1",40.3603628932716
"mean.Tarsus.Length",31.5659464856102
"mean.Wing.Length",35.0774642561077
"mean.Hand.Wing.Index",40.0185069714915
"mean.Tail.Length",43.0264556680887
"mean.Mass",37.3117242487238
"mean.Habitat.Density",24.8881384184019
"mean.Migration",28.3730620974619
"mean.Brain.Mass..g.",34.1910294076969
"mean.clutch.size",46.6570068754166
"mean.Maximum.longevity",35.3794905703068
"mean.GenLength",31.0194043974233
"mean.Range.Size",48.9283869973185
"mean.Annualtemp",46.4139435673456
"mean.AnnualPrecipitation",50.5258336935351
"mean.Abundance.estimate.1.1.matched",59.0305509326683
"mode.HabitatForest",3.2569506413858
"mode.HabitatGrassland",2.15429718373624
"mode.HabitatHuman Modified",0.0478774830489152
"mode.HabitatMarine",0.900854326886329
"mode.HabitatRiverine",0.404677108633565
"mode.HabitatShrubland",1.30988793551372
"mode.HabitatWetland",2.20418265307613
"mode.HabitatWoodland",1.98327898856209
"mode.Trophic.LevelHerbivore",5.39373289546533
"mode.Trophic.LevelOmnivore",2.55794139650252
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",0.453975384398155
"mode.Primary.LifestyleGeneralist",2.86108805258194
"mode.Primary.LifestyleInsessorial",3.509531449395
"mode.Primary.LifestyleTerrestrial",3.85972975232944
"mean.Latitude.span",37.4976652154206
"mean.Centroid.Latitude",40.7763819669084
"mean.Centroid.Longitude",100
