"","Overall"
"mean.beak.size.pc1",100
"mean.Tarsus.Length",64.3375167817708
"mean.Wing.Length",69.1926914416182
"mean.Hand.Wing.Index",53.4458876730145
"mean.Tail.Length",32.6362048501869
"mean.Mass",68.8044448876089
"mean.Habitat.Density",43.404664254765
"mean.Migration",29.5849149962606
"mean.Brain.Mass..g.",62.2526471823498
"mean.clutch.size",39.1138551727431
"mean.Maximum.longevity",65.4722851319591
"mean.GenLength",69.1920947743669
"mean.Range.Size",56.3173504169268
"mean.Annualtemp",36.4066199453387
"mean.AnnualPrecipitation",30.647924864084
"mean.Abundance.estimate.1.1.matched",42.5814622795894
"mode.HabitatForest",9.04411246476325
"mode.HabitatGrassland",3.1870074242783
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",6.74703518227353
"mode.HabitatRiverine",0.176171569180046
"mode.HabitatShrubland",1.82306520470701
"mode.HabitatWetland",3.09079717782978
"mode.HabitatWoodland",4.85759739063655
"mode.Trophic.LevelHerbivore",5.74391217420189
"mode.Trophic.LevelOmnivore",3.94251307752966
"mode.Trophic.LevelScavenger",0.129257537173618
"mode.Primary.LifestyleAquatic",2.91644651537266
"mode.Primary.LifestyleGeneralist",5.02548791193753
"mode.Primary.LifestyleInsessorial",8.68535423229885
"mode.Primary.LifestyleTerrestrial",3.21085931684176
"mean.Latitude.span",59.9388655730436
"mean.Centroid.Latitude",28.8935199633463
"mean.Centroid.Longitude",48.3131552327837
"mean.devmode",81.9781792530411
