"","Overall"
"mean.beak.size.pc1",33.2673894856359
"mean.Tarsus.Length",54.016836350406
"mean.Wing.Length",49.9747622823137
"mean.Hand.Wing.Index",24.664886326624
"mean.Tail.Length",27.8444542459194
"mean.Mass",89.0504582555209
"mean.Habitat.Density",32.9147931311791
"mean.Migration",13.2711639083976
"mean.Brain.Mass..g.",35.6712521214102
"mean.clutch.size",23.6876669332483
"mean.Maximum.longevity",68.0171784370092
"mean.GenLength",47.8782233270652
"mean.Range.Size",24.9336253663882
"mean.Annualtemp",17.8490220380224
"mean.AnnualPrecipitation",18.5579221508307
"mean.Abundance.estimate.1.1.matched",26.1854939234815
"mode.HabitatForest",4.8189086350643
"mode.HabitatGrassland",1.0580477280755
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",0.922333236508083
"mode.HabitatRiverine",0.11646941013751
"mode.HabitatShrubland",0.406696161592579
"mode.HabitatWetland",3.17324632934555
"mode.HabitatWoodland",0.540363270588408
"mode.Trophic.LevelHerbivore",2.53423615002558
"mode.Trophic.LevelOmnivore",1.96372397246706
"mode.Trophic.LevelScavenger",0.00946271148196675
"mode.Primary.LifestyleAquatic",0.800089063903934
"mode.Primary.LifestyleGeneralist",0.6576490251436
"mode.Primary.LifestyleInsessorial",12.0357378338093
"mode.Primary.LifestyleTerrestrial",5.37290070758131
"mean.Latitude.span",28.7502800300077
"mean.Centroid.Latitude",13.6001577082524
"mean.Centroid.Longitude",45.4371832418546
"mean.devmode",100
