"","Overall"
"mean.beak.size.pc1",40.9302429766628
"mean.Tarsus.Length",55.4526104081169
"mean.Wing.Length",40.8277051540226
"mean.Hand.Wing.Index",46.6480166554096
"mean.Tail.Length",90.6222194281151
"mean.Mass",63.0091731590609
"mean.Habitat.Density",27.1142226555266
"mean.Migration",15.8315055326184
"mean.Brain.Mass..g.",51.3735206869361
"mean.clutch.size",77.7880552018913
"mean.Maximum.longevity",33.3003492907959
"mean.GenLength",33.7962430513401
"mean.Range.Size",33.5048120764642
"mean.Annualtemp",45.8739824757205
"mean.AnnualPrecipitation",58.1014684103534
"mean.Abundance.estimate.1.1.matched",41.3232404397684
"mode.HabitatForest",4.45382773622988
"mode.HabitatGrassland",4.32444106970375
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",0.418554721935883
"mode.HabitatRiverine",0.262353626167433
"mode.HabitatShrubland",1.99613804782134
"mode.HabitatWetland",6.65664053389024
"mode.HabitatWoodland",3.59447309181593
"mode.Trophic.LevelHerbivore",13.5635055158596
"mode.Trophic.LevelOmnivore",6.47952627078592
"mode.Trophic.LevelScavenger",0.000456720680364131
"mode.Primary.LifestyleAquatic",0.517722313482424
"mode.Primary.LifestyleGeneralist",2.90191385581383
"mode.Primary.LifestyleInsessorial",5.32344024183538
"mode.Primary.LifestyleTerrestrial",12.4759766230028
"mean.Latitude.span",39.0522811549876
"mean.Centroid.Latitude",52.8778600174296
"mean.Centroid.Longitude",92.5188664236683
"mean.devmode",100
