"","Overall"
"mean.beak.size.pc1",60.6133023622955
"mean.Tarsus.Length",36.5296261915967
"mean.Wing.Length",98.7301418403825
"mean.Hand.Wing.Index",37.6588568328203
"mean.Tail.Length",29.1258929075169
"mean.Mass",93.0641182051968
"mean.Habitat.Density",10.0365245341861
"mean.Migration",6.82470728753482
"mean.Brain.Mass..g.",24.5004504152461
"mean.clutch.size",8.50778367847155
"mean.Maximum.longevity",54.6551955057263
"mean.GenLength",49.4689347781151
"mean.Range.Size",13.875189082937
"mean.Annualtemp",11.6138567664749
"mean.AnnualPrecipitation",9.74291815029421
"mean.Abundance.estimate.1.1.matched",10.2099793414493
"mode.HabitatForest",3.67790816528292
"mode.HabitatGrassland",0.7585248308708
"mode.HabitatHuman Modified",0.00650653414601291
"mode.HabitatMarine",0.930173470338382
"mode.HabitatRiverine",0.0214430165399747
"mode.HabitatShrubland",0.580210661484831
"mode.HabitatWetland",1.17231502180325
"mode.HabitatWoodland",2.93985723050737
"mode.Trophic.LevelHerbivore",1.26097366213577
"mode.Trophic.LevelOmnivore",5.20477125746978
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",0.0747633780889723
"mode.Primary.LifestyleGeneralist",0.693570636780264
"mode.Primary.LifestyleInsessorial",3.42240508010839
"mode.Primary.LifestyleTerrestrial",1.84815361470898
"mean.Latitude.span",17.4745955909973
"mean.Centroid.Latitude",12.8661266442404
"mean.Centroid.Longitude",28.4597482016906
"mean.devmode",100
