"","Overall"
"mean.beak.size.pc1",71.3310440260223
"mean.Tarsus.Length",66.9102749904644
"mean.Wing.Length",68.4011194357537
"mean.Hand.Wing.Index",84.2229609444838
"mean.Tail.Length",73.7183858238738
"mean.Mass",73.9490009077472
"mean.Habitat.Density",69.6941192656935
"mean.Migration",60.4615190888057
"mean.Brain.Mass..g.",64.445863104848
"mean.clutch.size",76.7530945660812
"mean.Maximum.longevity",86.4577318994482
"mean.GenLength",74.2088329561049
"mean.Range.Size",88.6905641491485
"mean.Annualtemp",90.7803713636202
"mean.AnnualPrecipitation",100
"mean.Abundance.estimate.1.1.matched",81.4229883083854
"mode.HabitatForest",12.1603847717417
"mode.HabitatGrassland",7.24899542920968
"mode.HabitatHuman Modified",0
"mode.HabitatMarine",9.50708023402036
"mode.HabitatRiverine",1.48132029110881
"mode.HabitatShrubland",9.62649584606871
"mode.HabitatWetland",7.13501125758144
"mode.HabitatWoodland",11.1091050493366
"mode.Trophic.LevelHerbivore",15.6168529903357
"mode.Trophic.LevelOmnivore",21.2754184972393
"mode.Trophic.LevelScavenger",0.0743077786309324
"mode.Primary.LifestyleAquatic",3.64734166310856
"mode.Primary.LifestyleGeneralist",6.81864722391404
"mode.Primary.LifestyleInsessorial",12.3039875109206
"mode.Primary.LifestyleTerrestrial",12.8475291992129
"mean.Latitude.span",68.3901868146686
"mean.Centroid.Latitude",72.6096292382836
"mean.Centroid.Longitude",81.6055936888192
"mean.devmode",75.6519603956938
