"","Overall"
"mean.beak.size.pc1",41.9481407904849
"mean.Tarsus.Length",54.1888822069441
"mean.Wing.Length",39.7969916194625
"mean.Hand.Wing.Index",78.3722113141598
"mean.Tail.Length",41.5159908368222
"mean.Mass",48.3218171348563
"mean.Habitat.Density",34.7530465391897
"mean.Migration",31.3315571753909
"mean.Brain.Mass..g.",38.1235082055363
"mean.clutch.size",100
"mean.Maximum.longevity",46.0552046330828
"mean.GenLength",53.683073570696
"mean.Range.Size",36.9783744943693
"mean.Annualtemp",54.7920751657868
"mean.AnnualPrecipitation",44.3365174167604
"mean.Abundance.estimate.1.1.matched",54.2953771322552
"mode.HabitatForest",10.0932481931761
"mode.HabitatGrassland",5.39034127458402
"mode.HabitatHuman Modified",0.00652449862342589
"mode.HabitatMarine",6.03313165243044
"mode.HabitatRiverine",0.099578937540372
"mode.HabitatShrubland",1.76993033226713
"mode.HabitatWetland",3.13158348995505
"mode.HabitatWoodland",4.23652965511761
"mode.Trophic.LevelHerbivore",21.8993410175746
"mode.Trophic.LevelOmnivore",2.21077302219975
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",0.684891550330912
"mode.Primary.LifestyleGeneralist",1.3169100373802
"mode.Primary.LifestyleInsessorial",6.24088325480973
"mode.Primary.LifestyleTerrestrial",6.8024794105849
"mean.Latitude.span",44.5591683749056
"mean.Centroid.Latitude",41.1077775596698
"mean.Centroid.Longitude",70.2312311558936
"mean.devmode",63.8572478326653
