"","Overall"
"mean.beak.size.pc1",55.9769328315529
"mean.Tarsus.Length",67.3111525600625
"mean.Wing.Length",87.0726128676167
"mean.Hand.Wing.Index",69.234575936872
"mean.Tail.Length",62.4975674626197
"mean.Mass",92.4437433917236
"mean.Habitat.Density",35.5239418328881
"mean.Migration",32.0122235037498
"mean.Brain.Mass..g.",74.8365586398465
"mean.clutch.size",48.4793117753056
"mean.Maximum.longevity",66.4768583750149
"mean.GenLength",56.5415583230972
"mean.Range.Size",53.6883330237553
"mean.Annualtemp",47.0457798941604
"mean.AnnualPrecipitation",55.5106965882233
"mean.Abundance.estimate.1.1.matched",43.6709393269935
"mode.HabitatForest",4.38079898293265
"mode.HabitatGrassland",8.8825988216763
"mode.HabitatHuman Modified",0.0094391424411319
"mode.HabitatMarine",2.16361666806028
"mode.HabitatRiverine",0.423946011823574
"mode.HabitatShrubland",4.36971755975605
"mode.HabitatWetland",5.71553511224537
"mode.HabitatWoodland",1.67947905858886
"mode.Trophic.LevelHerbivore",4.1980992105796
"mode.Trophic.LevelOmnivore",6.14671486185292
"mode.Trophic.LevelScavenger",0
"mode.Primary.LifestyleAquatic",3.64532473635084
"mode.Primary.LifestyleGeneralist",2.94354178084118
"mode.Primary.LifestyleInsessorial",7.31396839694799
"mode.Primary.LifestyleTerrestrial",5.81042968814869
"mean.Latitude.span",54.5172301743793
"mean.Centroid.Latitude",40.8629696836492
"mean.Centroid.Longitude",56.701829396563
"mean.devmode",100
