"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-7.28878573103755,0.791989382910217,-8.83305301123881,-5.72835294752313
"mean_beak_size_pc1",1.11520926219352,1.91685760148886,-2.5914592374078,4.88844354340673
"mean_Tarsus_Length",-1.80394609310156,1.97345455459926,-5.63266167095104,2.09540330451131
"mean_Wing_Length",0.541433130730079,2.09576287379468,-3.52400261711195,4.65279882511646
"mean_Hand_Wing_Index",0.203355216573644,1.22630281540238,-2.21298294321972,2.61035294761155
"mean_Tail_Length",1.21705285124376,1.67656471168493,-2.08883217853557,4.51773538428727
"mean_Mass",-0.571347700757559,1.60668739703485,-3.75600476351832,2.58079011549101
"mean_Habitat_Density",0.0348660735589562,2.04858962131998,-3.98003853642059,4.045363704055
"mean_Migration",-2.5066663974824,2.13305793561677,-6.67971521555515,1.66422946639132
"mean_Brain_Mass_g",-3.05381601276648,1.90239567764587,-6.78337504218596,0.732586029931141
"mean_clutch_size",7.4718421640313,1.70186900132467,4.07528927369573,10.8050001395036
"mean_Maximum_longevity",-2.36402741120202,3.05103095786169,-8.30288463912804,3.62002651882288
"mean_GenLength",-3.70450913165158,3.25551033482648,-10.0202181740514,2.64895520212026
"mean_Range_Size",0.157314926505233,0.637023901837785,-1.10163192561918,1.41085113577262
"mean_Annualtemp",0.11844053043587,0.130207764139277,-0.13573263450393,0.370441429889084
"mean_AnnualPrecipitation",0.199387492857621,1.6339067106079,-2.98594680178555,3.40638029177774
"mean_Abundance_estimate_1_1_matched",0.366124598245259,0.43398164813393,-0.48307559060147,1.20407220813393
"mean_Latitude_span",-3.12865543335399,1.70477951379806,-6.46148811887765,0.231798736389506
"mean_Centroid_Latitude",0.44378714167474,0.560832727190309,-0.655065528383982,1.53902972583989
"mean_Centroid_Longitude",-0.00747353390517739,0.00855923515564286,-0.0240253400446341,0.00951241681519218
