"","Estimate","StdErr","t.value","p.value","Q2.5","Q97.5"
"(Intercept)",0.00483957833807944,0.010661203604142,0.453942961580737,0.650401968398674,-0.0160563807260388,0.0257355374021977
"mean.beak.size.pc1",0.00145566150848884,0.00455282965481652,0.319726767494775,0.749536244505624,-0.00746788461495154,0.0103792076319292
"mean.Tarsus.Length",-0.00239506800396937,0.00510247903725734,-0.46939301200084,0.639341484987692,-0.0123959269169938,0.00760579090905502
"mean.Wing.Length",-2.95305420807548e-05,0.0060444838826629,-0.0048855357469735,0.996107186136576,-0.0118767189521,0.0118176578679385
"mean.Hand.Wing.Index",-0.00230442027160941,0.003431195848298,-0.671608492634568,0.502670750446311,-0.0090295641342735,0.00442072359105468
"mean.Tail.Length",0.00074301414548052,0.00448541569224526,0.165651122763293,0.868612396623286,-0.00804840061132019,0.00953442890228124
"mean.Mass",0.00305195518580756,0.0115909717875387,0.263304513353114,0.792608911419209,-0.0196663495177684,0.0257702598893835
"mean.Habitat.Density",0.00434347944019586,0.00349013870281462,1.24450052277093,0.214889725460992,-0.0024971924173208,0.0111841512977125
"mean.Migration",-0.000232789560895317,0.0027223565567865,-0.0855103128629501,0.931948168139389,-0.00556860841219686,0.00510302929040623
"mean.Brain.Mass..g.",-0.0118502184147982,0.00755820105809483,-1.56786228941431,0.118622123169881,-0.0266642924886641,0.00296385565906765
"mean.clutch.size",0.00327763322979167,0.00297515874203172,1.10166667192803,0.272037830717803,-0.00255367790459051,0.00910894436417384
"mean.Maximum.longevity",0.00361388229813197,0.00651314641874865,0.554859673924895,0.57966086850523,-0.00915188468261537,0.0163796492788793
"mean.GenLength",0.00394745606258116,0.00811114866833709,0.486670411798832,0.627067977077958,-0.0119503953273595,0.0198453074525219
"mean.Range.Size",0.00137191862579555,0.00379149226999105,0.361841335311172,0.717883556498899,-0.00605940622338691,0.008803243474978
"mean.Annualtemp",-0.00313672352688679,0.00258625005640041,-1.21284618984312,0.22673506492016,-0.0082057736374316,0.00193232658365802
"mean.AnnualPrecipitation",-0.0010259514264929,0.00295640875678805,-0.347026243964832,0.728966040971964,-0.00682051258979747,0.00476860973681168
"mean.Abundance.estimate.1.1.matched",0.000212827377864062,0.00301749453976777,0.0705311559173329,0.943847088146239,-0.00570146192008077,0.0061271166758089
"mode.HabitatForest",0.00278755448107973,0.00912838094657816,0.305372277668217,0.760425947286756,-0.0151040721742135,0.0206791811363729
"mode.HabitatGrassland",-0.00235287335934518,0.0086020907870635,-0.273523427918666,0.784756011158534,-0.0192129713019896,0.0145072245832993
"mode.HabitatHuman Modified",-0.00853603419147935,0.0160546499691649,-0.531686097664784,0.595581280616848,-0.0400031481310426,0.0229310797480839
"mode.HabitatMarine",-6.37893380596339e-05,0.0087301569627861,-0.00730678020241189,0.994177957947746,-0.0171748969851204,0.0170473183090011
"mode.HabitatRiverine",-0.0048940797372576,0.0120933301202042,-0.404692478301003,0.686171093548813,-0.0285970067728578,0.0188088472983426
"mode.HabitatShrubland",0.00675376915283047,0.00931102029326615,0.725352210618087,0.469152505309698,-0.0114958306219712,0.0250033689276321
"mode.HabitatWetland",-0.00770670663722019,0.00858791939038329,-0.897389261227826,0.370677586279302,-0.0245390286423714,0.00912561536793107
"mode.HabitatWoodland",-0.00570945088026727,0.00950755695040554,-0.600517137057353,0.548896598484461,-0.0243442625030621,0.0129253607425276
"mode.Primary.LifestyleAquatic",-9.3797983049734e-05,0.00616328257405188,-0.015218835405119,0.987873994945451,-0.0121738318281914,0.011986235862092
"mode.Primary.LifestyleGeneralist",-0.00176651414671619,0.00588765653432677,-0.300036888432076,0.76448588156211,-0.0133063209539967,0.00977329266056429
"mode.Primary.LifestyleInsessorial",0.00312941172998846,0.00486902953868293,0.642717754149211,0.5212030084258,-0.00641388616583008,0.012672709625807
"mode.Primary.LifestyleTerrestrial",0.0050054133797515,0.0052092148867844,0.960876732585953,0.337868328890778,-0.00520464779834592,0.0152154745578489
"mean.Latitude.span",-0.000218880654854782,0.0038422724426358,-0.0569664588137924,0.954633393715993,-0.00774973464242094,0.00731197333271138
"mean.Centroid.Latitude",-0.00210409838030743,0.0023362391671245,-0.900634836499724,0.368953427876623,-0.00668312714787146,0.0024749303872566
"mean.Centroid.Longitude",-0.000737579014528286,0.00213995227813132,-0.344670777038246,0.730733400493039,-0.00493188547966567,0.0034567274506091
"mean.devmode",0.00219095212602161,0.0038989060123642,0.561940226072048,0.574836925108435,-0.00545090365821223,0.00983280791025544
