"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.0420831379695805,0.0563736432717071,-0.0699938915351332,0.153073009638586
"mean_beak_size_pc1",-0.0184095464764238,0.126465532939201,-0.26863229055347,0.23146251457213
"mean_Tarsus_Length",-0.045377647353601,0.129750536339794,-0.300655360456954,0.207869638177937
"mean_Wing_Length",-0.0112540529801466,0.144704887730679,-0.293119356457656,0.27275989592037
"mean_Hand_Wing_Index",-0.0653693141313268,0.0728909482772769,-0.207784993656506,0.0747289635766626
"mean_Tail_Length",0.025861769294113,0.113391028891619,-0.198646156990239,0.24471204730599
"mean_Mass",0.0361705500956958,0.107360160879071,-0.173657211546398,0.247771446395365
"mean_Habitat_Density",0.142125504613939,0.153584273271259,-0.156473961590514,0.443302303993217
"mean_Migration",0.0318612272542943,0.154586262063518,-0.272567853289174,0.336450953883961
"mean_Brain_Mass_g",-0.210988929055119,0.128816342578916,-0.462074920668989,0.0385996560084854
"mean_clutch_size",0.140399758006525,0.12086859220889,-0.0999137356848571,0.375754299690334
"mean_Maximum_longevity",0.13272348977186,0.269680613016398,-0.385824187118547,0.662019131839424
"mean_GenLength",0.175998280366624,0.296252462886896,-0.406608494986728,0.759499953955675
"mean_Range_Size",0.0203383737547532,0.0402218228436556,-0.059186681173723,0.100155401224921
"mean_Annualtemp",-0.00759402254684523,0.00855314786547601,-0.0246302316897946,0.00915357263473344
"mean_AnnualPrecipitation",-0.073880803460904,0.110448389209286,-0.290918449978159,0.14213967673987
"mean_Abundance_estimate_1_1_matched",-0.000966805426712593,0.0271926362682215,-0.0550757199428169,0.0517941319422189
"mean_Latitude_span",-0.0582357026092512,0.11669760767909,-0.288249291552071,0.169355314151632
"mean_Centroid_Latitude",-0.0348629398865034,0.0362062220300763,-0.105555405136037,0.0361705232357325
"mean_Centroid_Longitude",-0.000137231868702068,0.000548053158132205,-0.00121262168798182,0.000933271828511314
