"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.0758400486264558,0.0534065508158902,-0.0276080309218872,0.18070742466785
"mean_beak_size_pc1",0.0266331010320758,0.116291668555857,-0.202019463725503,0.253872757382104
"mean_Tarsus_Length",0.132024719197813,0.1270646076963,-0.115253380999008,0.382271211916307
"mean_Wing_Length",0.100622977116294,0.135864867758105,-0.163841231496094,0.368392279169883
"mean_Hand_Wing_Index",-0.00297883812528732,0.069372894632474,-0.139800252616385,0.132469149340114
"mean_Tail_Length",-0.147980511314187,0.107403235175711,-0.357062221261871,0.0610084247447465
"mean_Mass",-0.0663336449761488,0.103684918812131,-0.274296752966948,0.1354589161024
"mean_Habitat_Density",0.179553121055207,0.148295615997735,-0.108932174102297,0.467941348652833
"mean_Migration",-0.0596613016475736,0.148910894977762,-0.353748715120214,0.227921741975809
"mean_Brain_Mass_g",-0.028936402976422,0.124616383345082,-0.273410838151246,0.216636566717536
"mean_clutch_size",0.105566088650553,0.114334746476715,-0.11729768650057,0.331582184316126
"mean_Maximum_longevity",-0.0134376508933237,0.264217704450586,-0.532153224384514,0.506776452798186
"mean_GenLength",0.396886377715031,0.283219064105279,-0.155807538287872,0.954221697125428
"mean_Range_Size",0.026696831901873,0.0381937567671223,-0.0483186793505115,0.101762336845959
"mean_Annualtemp",0.0148170787846995,0.00824253024514822,-0.00116439434443401,0.0310789826307579
"mean_AnnualPrecipitation",0.163515507157924,0.11124822165192,-0.0509193666654701,0.38172832410414
"mean_Abundance_estimate_1_1_matched",-0.00381142611263704,0.0255241296197417,-0.0545417080075332,0.0462339871693546
"mean_Latitude_span",-0.0745949767669546,0.110853499527823,-0.290351005539736,0.140193959071707
"mean_Centroid_Latitude",0.041871224737236,0.0349919123235246,-0.0276173999100943,0.111599648832525
"mean_Centroid_Longitude",0.00114056857225337,0.000529582836536862,0.000108594801361636,0.00220154517132038
