"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.059985925669474,0.0448191706322759,-0.148435522914335,0.0287691453886043
"mean_beak_size_pc1",-0.0232252204830264,0.100391097354927,-0.220282114530568,0.174026936692325
"mean_Tarsus_Length",-0.0463885158994774,0.107568722431664,-0.258238057303617,0.161169008415653
"mean_Wing_Length",0.0122614269073202,0.117478315815106,-0.219472820268242,0.244071647205923
"mean_Hand_Wing_Index",-0.191612488971201,0.0630218920646587,-0.315590230316253,-0.0675767517108252
"mean_Tail_Length",0.01372075888825,0.0900370175015045,-0.163418843713133,0.190328057496394
"mean_Mass",-0.019724668297959,0.0881679552335091,-0.189573095753022,0.154532452193418
"mean_Habitat_Density",0.289607718526686,0.117426529997407,0.0588414864543708,0.522104452983164
"mean_Migration",-0.0185777685251018,0.117221705856161,-0.245964220619322,0.208839600413621
"mean_Brain_Mass_g",0.0549862791318241,0.102189149921439,-0.14501356047202,0.25624313030962
"mean_clutch_size",-0.21093069245772,0.0951707513546637,-0.397926844815103,-0.0263406665152861
"mean_Maximum_longevity",0.145915865551148,0.207302832036503,-0.260015529833064,0.55178718930935
"mean_GenLength",-0.603116135550821,0.229163282739109,-1.05359360116724,-0.154311005940744
"mean_Range_Size",-0.00852226332358377,0.03121747500561,-0.0699471243036195,0.0515708981085768
"mean_Annualtemp",-0.00237146868699432,0.00646403574878562,-0.014947866208201,0.0103867080818806
"mean_AnnualPrecipitation",0.0533791330558017,0.0861578478124204,-0.116026543994454,0.220015784981301
"mean_Abundance_estimate_1_1_matched",0.0209330549803952,0.0210872089368368,-0.0207624097662625,0.0630200983739958
"mean_Latitude_span",0.0415573928257956,0.0904572609685069,-0.134512247479176,0.220946601807988
"mean_Centroid_Latitude",0.0469064321650106,0.0273080239197049,-0.00677710308947918,0.101223740455744
"mean_Centroid_Longitude",0.000208240167535688,0.000409399125382704,-0.000591792925322625,0.00101863253145567
