"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.159709553380183,0.078753830158774,-0.315132995161482,-0.0048682294840484
"mean_beak_size_pc1",0.0941844901418493,0.180116079711274,-0.257275119326673,0.44510490972185
"mean_Tarsus_Length",0.198370609224461,0.188886469610725,-0.16935180316417,0.574461176444689
"mean_Wing_Length",-0.216922674117969,0.213627246547172,-0.635005525464775,0.203785019704247
"mean_Hand_Wing_Index",0.216592392610359,0.114674524086961,-0.00799031527443859,0.44260483148626
"mean_Tail_Length",0.0142624556997134,0.160919736296356,-0.30071269743591,0.331871542683515
"mean_Mass",-0.015432211913503,0.156417276131168,-0.322230276285914,0.292053509015586
"mean_Habitat_Density",-0.378304095979477,0.204129698100375,-0.779788049743123,0.0209472987013975
"mean_Migration",-0.527470450043611,0.204563486795457,-0.933103244174113,-0.124993739393168
"mean_Brain_Mass_g",-0.0925648752452394,0.183710066203421,-0.452422731311425,0.263144538408957
"mean_clutch_size",0.13391947660702,0.169402705359249,-0.196862527713192,0.467121250574286
"mean_Maximum_longevity",-0.415009742949485,0.372392041248023,-1.14697777185363,0.330287176718637
"mean_GenLength",0.0582271016872037,0.410894737435403,-0.749362040944362,0.849511693779513
"mean_Range_Size",-0.0846465313737593,0.0581173229728934,-0.197733343421966,0.0288323895291219
"mean_Annualtemp",-0.00095186941329982,0.0114440294517355,-0.0232559095632039,0.0217370820219685
"mean_AnnualPrecipitation",-0.228816054253972,0.148072089801412,-0.517144173616206,0.0616507713190225
"mean_Abundance_estimate_1_1_matched",0.06406263528659,0.0381655526428769,-0.0106568847031113,0.139180342687388
"mean_Latitude_span",0.0235287169965477,0.159713817247225,-0.292873586812449,0.337505309968584
"mean_Centroid_Latitude",-0.0137927306886884,0.0491311190899068,-0.109202631533617,0.0839748888094062
"mean_Centroid_Longitude",-0.00125120162800901,0.00073390307195458,-0.0027003172957556,0.000205572803861245
