"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.0316864425761394,0.0606698353873705,-0.150929304609486,0.0867277309736895
"mean_beak_size_pc1",-0.0539660638997688,0.131678319808595,-0.311675053322404,0.204602568889642
"mean_Tarsus_Length",0.239753997599898,0.139712619489073,-0.0333976298208744,0.515132548814114
"mean_Wing_Length",0.0221156346210667,0.155784376399216,-0.280775831734508,0.333045501279357
"mean_Hand_Wing_Index",0.089173529767057,0.0803156885765101,-0.0679880665833899,0.245694509243166
"mean_Tail_Length",-0.152987065548011,0.121459737073228,-0.394038417576955,0.0846761726637603
"mean_Mass",-0.0656818411915342,0.118382892727202,-0.298125015814912,0.167355761367262
"mean_Habitat_Density",-0.00406079398612581,0.157918504847631,-0.313316528604358,0.305073359790865
"mean_Migration",-0.277718947788635,0.166153005209984,-0.609649392841971,0.0463409583362207
"mean_Brain_Mass_g",-0.00314543237571448,0.138436461532785,-0.275969430028401,0.266831432336212
"mean_clutch_size",0.0141756412873938,0.131148083058804,-0.240828051179684,0.272168953351168
"mean_Maximum_longevity",-0.340652378828797,0.290094156280449,-0.909440924101471,0.22940007148944
"mean_GenLength",0.281207374702188,0.317796361528437,-0.338201720718326,0.907944398930293
"mean_Range_Size",-0.0628357129016668,0.0438955705129949,-0.149488533343963,0.022081586760395
"mean_Annualtemp",-0.00214804605890876,0.00902766250271521,-0.0197994060677534,0.0152859909450939
"mean_AnnualPrecipitation",0.0330659242516499,0.117195245217395,-0.199580463629845,0.260331648846912
"mean_Abundance_estimate_1_1_matched",0.053445347807142,0.0299939018935974,-0.00553405821416457,0.112383561656221
"mean_Latitude_span",0.0527025695691911,0.125946050823455,-0.192506669463881,0.300687247855883
"mean_Centroid_Latitude",0.0738294315585463,0.0388892778686004,-0.00225888731494692,0.150116912435869
"mean_Centroid_Longitude",-0.000810819913314049,0.000575198019924285,-0.00193410713989505,0.0003154712507484
