"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.0423646348111673,0.0553224440689245,-0.0654391663565923,0.150782389037626
"mean_beak_size_pc1",0.170266625216009,0.119349089791363,-0.0627882626508855,0.403519311997754
"mean_Tarsus_Length",0.199316930732789,0.132209940172201,-0.055199290251675,0.459750602616289
"mean_Wing_Length",0.169803806543127,0.143026830499165,-0.111839117249553,0.454352075224795
"mean_Hand_Wing_Index",0.106151702122674,0.0723122128436378,-0.0360237130911744,0.248916771232198
"mean_Tail_Length",-0.185586970619232,0.111332055462589,-0.402726743688616,0.0321657690351268
"mean_Mass",-0.160528136788505,0.108365334905861,-0.37669478186484,0.0510250312343608
"mean_Habitat_Density",0.10052238361668,0.150801948566026,-0.193829076635288,0.397508257955628
"mean_Migration",-0.203054253861286,0.15163709333754,-0.50220649625386,0.0909281161382296
"mean_Brain_Mass_g",0.0152719935689596,0.129719604633002,-0.236988428920381,0.273697666037306
"mean_clutch_size",-0.149895567461357,0.118860999414586,-0.380325009595881,0.0859965248048507
"mean_Maximum_longevity",0.55176969902242,0.269344313714674,0.0143908558118045,1.07804054253054
"mean_GenLength",-0.110487393366424,0.293035853497152,-0.687571464456461,0.458188081350059
"mean_Range_Size",0.00950831508245901,0.0399946439184864,-0.0681185777761415,0.087766361569832
"mean_Annualtemp",0.00126210883785992,0.00843272988115713,-0.0153560388672572,0.0177775703660713
"mean_AnnualPrecipitation",-0.0657690600790788,0.110421110088172,-0.287319656231648,0.146737953740519
"mean_Abundance_estimate_1_1_matched",-0.0428322711857573,0.0263213299857273,-0.0949612356701926,0.00906267459216762
"mean_Latitude_span",0.164861606562318,0.114676444219137,-0.0591553949695403,0.38931526593826
"mean_Centroid_Latitude",-0.0168953792573114,0.035175983341231,-0.0857609799603161,0.0521663969534858
"mean_Centroid_Longitude",0.000548968575210951,0.000518483552665516,-0.000478093246543612,0.0015571786765962
