"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.0705314498374741,0.171603190906297,-0.401937516938179,0.262888947763802
"mean_beak_size_pc1",0.335859208598412,0.37613235618302,-0.406551170472887,1.0714859762638
"mean_Tarsus_Length",0.306975231516485,0.449806662292367,-0.579129413483116,1.19069785395868
"mean_Wing_Length",-0.525376482913509,0.459743965374342,-1.4295680410224,0.389422071871653
"mean_Hand_Wing_Index",0.0837508995294889,0.243243849626696,-0.391545395414301,0.569668789081537
"mean_Tail_Length",0.592510861218018,0.349943392511885,-0.108528643343244,1.27974756215709
"mean_Mass",-0.438427077758042,0.339623398512703,-1.09935830977158,0.230299311542698
"mean_Habitat_Density",0.209620654093321,0.425984214110963,-0.638311811494952,1.03265238843597
"mean_Migration",-0.218807995784469,0.446359542491051,-1.0831991168485,0.672602593875843
"mean_Brain_Mass_g",0.601270781464696,0.391966127545921,-0.169287862503546,1.37829040265266
"mean_clutch_size",-0.596485169868385,0.358515422316463,-1.29816984344211,0.113763202582703
"mean_Maximum_longevity",0.757752850698113,0.790113005345601,-0.784057427152514,2.31155091267616
"mean_GenLength",-0.996774419815453,0.883611923871259,-2.72506725581397,0.738799225907685
"mean_Range_Size",0.177076115264261,0.12084322311956,-0.0616458221225256,0.413202025373779
"mean_Annualtemp",-0.0180459122206194,0.0245406672645022,-0.066005627971088,0.0300326759463049
"mean_AnnualPrecipitation",0.617164770622058,0.32804336320882,-0.0111605113342174,1.26695247880197
"mean_Abundance_estimate_1_1_matched",0.0254416849819558,0.0811651560845028,-0.131111007430262,0.185324958661673
"mean_Latitude_span",-0.284678730679871,0.338408105277038,-0.952502878146665,0.376362659773151
"mean_Centroid_Latitude",-0.00504977779221178,0.102245098662664,-0.20608619083776,0.19488921852035
"mean_Centroid_Longitude",0.000418727671219862,0.00157728251023238,-0.0027604352811508,0.00348073791677972
