"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.159812979608447,0.246533464117797,-0.635209740981969,0.323059595167316
"mean_beak_size_pc1",0.222163562313669,0.551081988633008,-0.852816247263672,1.29790584006522
"mean_Tarsus_Length",-0.594219969628965,0.577001067714023,-1.72568346954037,0.547728032279083
"mean_Wing_Length",0.4772304446233,0.645167507625773,-0.810426336031596,1.74190261951102
"mean_Hand_Wing_Index",-0.241868268477298,0.345533820478174,-0.928111546553174,0.433837560203939
"mean_Tail_Length",-0.302547060334272,0.48533647750257,-1.24810279824129,0.659915051253645
"mean_Mass",1.05493276772072,0.481558907235089,0.109145656713257,1.98531008964928
"mean_Habitat_Density",0.729042978180539,0.602666335288602,-0.446076013065247,1.914636102661
"mean_Migration",-0.429668786872046,0.619662492174657,-1.64553654149922,0.788882844244152
"mean_Brain_Mass_g",-1.43942545494761,0.554127727746386,-2.51785068186017,-0.351904857169596
"mean_clutch_size",0.678610494557699,0.51333276899452,-0.323762326988108,1.67694134382081
"mean_Maximum_longevity",-0.754981142775949,1.10601173736954,-2.90436303209534,1.42682342618939
"mean_GenLength",0.0899810098416665,1.23340711301984,-2.30141680741036,2.49698740306416
"mean_Range_Size",-0.364449050845927,0.172113796754731,-0.701508058225005,-0.0298893041728582
"mean_Annualtemp",-0.0700903861620965,0.0351119203620296,-0.1395904269645,-0.00168234703518274
"mean_AnnualPrecipitation",0.614705013617223,0.46101377417788,-0.297603398023502,1.51832744701048
"mean_Abundance_estimate_1_1_matched",0.227071467055995,0.116924828751107,-0.00457537929923499,0.453278007974515
"mean_Latitude_span",-0.484782671253135,0.486506550001558,-1.42694978747446,0.480604510689306
"mean_Centroid_Latitude",-0.129952767676743,0.147786825522523,-0.420201083844498,0.162056855052373
"mean_Centroid_Longitude",0.00130218366581908,0.00223004772479597,-0.00304777813711144,0.00567513531872063
