"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.00566931398479835,0.0440051043919868,-0.0814511630907367,0.0922435063562608
"mean_beak_size_pc1",-0.0100797183072887,0.0958119852719261,-0.196198558995387,0.181049932404893
"mean_Tarsus_Length",0.013703544621641,0.103472421145384,-0.190852189291306,0.216848130402738
"mean_Wing_Length",-0.131129285297121,0.1141224100462,-0.353175386717586,0.0940993181578698
"mean_Hand_Wing_Index",0.00491771960545679,0.0576585359095983,-0.105973360006567,0.11893452795372
"mean_Tail_Length",0.106881174887883,0.0886895053501216,-0.0641478157087147,0.281077452178508
"mean_Mass",0.144002197801204,0.0859799188374046,-0.0250789877083345,0.312185898186846
"mean_Habitat_Density",0.0124806390586803,0.118867925550001,-0.220978987831009,0.25126177447012
"mean_Migration",0.0549219140088425,0.123322431017602,-0.187463845113147,0.295678425065957
"mean_Brain_Mass_g",-0.0828739378791307,0.102510694758467,-0.285446751144264,0.118545421265715
"mean_clutch_size",0.0313271076290505,0.0941264919234514,-0.152813547053756,0.214760421056317
"mean_Maximum_longevity",-0.203612391226454,0.214494498506372,-0.625738562108761,0.21903741748982
"mean_GenLength",0.0219611474506517,0.233100773726158,-0.440290651532811,0.474612926237185
"mean_Range_Size",-0.0515826703466951,0.0310985053493069,-0.113012271146,0.00874881789323222
"mean_Annualtemp",0.00038694313641315,0.00669844578332925,-0.0127853650966901,0.013544461389485
"mean_AnnualPrecipitation",0.134138434043181,0.0872864348696438,-0.0366709071461225,0.304255637980661
"mean_Abundance_estimate_1_1_matched",0.0484500798912785,0.0211769577073031,0.00702089582235297,0.089603614755623
"mean_Latitude_span",0.114322731330873,0.0898131583709028,-0.0607433406596666,0.289366564197687
"mean_Centroid_Latitude",0.020611852957991,0.0283238356688133,-0.0347819123158041,0.0761801706896808
"mean_Centroid_Longitude",-0.000498426532149293,0.00041621263151726,-0.00131458329047607,0.000324451633233645
