"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",-0.0682957814881866,0.0707878380214714,-0.203826191617136,0.0710467659995514
"mean_beak_size_pc1",0.0581478976746409,0.145394729698099,-0.227985965138393,0.342690387467807
"mean_Tarsus_Length",-0.229547882163857,0.162679305572235,-0.555541488997348,0.0883154463085284
"mean_Wing_Length",0.180977892915679,0.173541824835396,-0.162286091525086,0.522334498964145
"mean_Hand_Wing_Index",-0.0589737107575968,0.0828830160817946,-0.220760858309712,0.105013839677543
"mean_Tail_Length",-0.269658723132885,0.138678918490964,-0.543544520109499,-1.23619282406769e-05
"mean_Mass",0.160917612041598,0.130212181732678,-0.0931893768698082,0.414228304068902
"mean_Habitat_Density",0.009660852200373,0.204795116908059,-0.387905748833901,0.41989780443725
"mean_Migration",-0.0636848830335707,0.204663918140492,-0.467415434336927,0.340353272153134
"mean_Brain_Mass_g",-0.197656074902435,0.159067617323777,-0.512010005101406,0.111159701413588
"mean_clutch_size",0.279198048018196,0.144513152076572,-0.00253102309434131,0.562762977283684
"mean_Maximum_longevity",-0.392120237766932,0.353771227495572,-1.08791123434554,0.300931456704352
"mean_GenLength",0.339459617630084,0.375440285657309,-0.390871682521417,1.08161462124172
"mean_Range_Size",-0.0313933980564039,0.0501671262876601,-0.131163671207991,0.0664478230377938
"mean_Annualtemp",0.0318688967540874,0.0109419590194834,0.0105445264829809,0.0534032764719841
"mean_AnnualPrecipitation",-0.248062176511629,0.141437670025647,-0.525693329605116,0.030097095909062
"mean_Abundance_estimate_1_1_matched",0.0213922719856996,0.0342207716389668,-0.0456017314004983,0.0888347671003811
"mean_Latitude_span",-0.0922176789715596,0.147592119717856,-0.381552231517012,0.198819246764405
"mean_Centroid_Latitude",0.0188215087986699,0.0473279065828738,-0.0731574297232589,0.111277978675509
"mean_Centroid_Longitude",6.56601007759791e-05,0.000680783094440033,-0.00125888986398385,0.00141739418865849
