"","Estimate","Est.Error","Q2.5","Q97.5"
"Intercept",0.345991645978945,0.127054856636026,0.0985047205325328,0.5714066588901
"mean_beak_size_pc1",0.121959569901616,0.277148624370032,-0.390469569366678,0.66869663591968
"mean_Tarsus_Length",0.792860254551786,0.312132487450917,0.200987551494447,1.41158317882769
"mean_Wing_Length",-0.199945077538164,0.319182476942225,-0.828926188309138,0.436726688267456
"mean_Hand_Wing_Index",0.343072176288398,0.172217822510846,-0.000124689633727914,0.666781098285983
"mean_Tail_Length",-0.0321652161933863,0.250054860433101,-0.521698589261271,0.438249012769981
"mean_Mass",-0.234328397301196,0.239223183466894,-0.697004941396184,0.242867524209347
"mean_Habitat_Density",0.377708660693626,0.320781944989093,-0.242230903302427,0.986061092671937
"mean_Migration",0.115273677606923,0.316150075753076,-0.4909071456876,0.730811070504101
"mean_Brain_Mass_g",0.226738550695847,0.283558765120618,-0.335900267332375,0.766470480530346
"mean_clutch_size",0.262194870290628,0.267622294609456,-0.253371933188561,0.73964631673158
"mean_Maximum_longevity",0.558910412768929,0.563367833264115,-0.56231523145433,1.68006324626023
"mean_GenLength",-0.0784592081508754,0.619101425594116,-1.30390890971825,1.14796058198436
"mean_Range_Size",-0.175774867212256,0.100679625670963,-0.415637226878465,0.00608593969108851
"mean_Annualtemp",-0.00847593486934173,0.0178675335436135,-0.0430673520940524,0.0271343688171418
"mean_AnnualPrecipitation",0.146591283663009,0.231195274245987,-0.318054772505233,0.587217598638546
"mean_Abundance_estimate_1_1_matched",0.0113801580505703,0.0596075443293162,-0.106568233772869,0.122960646381253
"mean_Latitude_span",0.291181195245178,0.249711808963983,-0.207026225794905,0.770492306323431
"mean_Centroid_Latitude",0.053141356171244,0.0782936038807591,-0.0891637288054747,0.206788622269773
"mean_Centroid_Longitude",-0.0031406671218307,0.001145139270015,-0.00525779185330803,-0.000860933180843178
